Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),0.17721893800302366,0.28444923744688216,0,0,2.675667222685571,4.629892614249003,EDAR;GPRC5B
GO_Biological_Process_2023,Fatty Acid Catabolic Process (GO:0009062),0.1768284168850916,0.28444923744688216,0,0,5.276404494382023,9.141768694457934,ADTRP
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),0.18253572286646147,0.28888653179414137,0,0,5.090873250542086,8.65860499412261,CRYZ
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),0.18253572286646147,0.28888653179414137,0,0,5.090873250542086,8.65860499412261,ECSCR
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),0.18259193883151148,0.28888653179414137,0,0,1.8433792121499764,3.1346690386306806,PRRT1;PTPRO;PRKG2;EPHB3
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),0.18253572286646147,0.28888653179414137,0,0,5.090873250542086,8.65860499412261,SLC24A2
Reactome_2022,L1CAM Interactions R-HSA-373760,0.003456516025717564,0.2903473461602754,0,0,10.59072249589491,60.022857537586596,SPTBN5;ITGA2;KCNQ2
Reactome_2022,Interaction Between L1 And Ankyrins R-HSA-445095,0.003382152951991877,0.2903473461602754,0,0,25.553359683794465,145.37926770468118,SPTBN5;KCNQ2
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),0.18537468404732413,0.2912091667835624,0,0,5.002905850445564,8.431778365746768,NLRP2
GO_Biological_Process_2023,Sensory Perception Of Light Stimulus (GO:0050953),0.18537468404732413,0.2912091667835624,0,0,5.002905850445564,8.431778365746768,CRYZ
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),0.18716297615634336,0.2929794997783043,0,0,2.5801488334674176,4.323750230999553,CD8B;EPHB3
GO_Biological_Process_2023,Positive Regulation Of Response To Stimulus (GO:0048584),0.1882038950032347,0.29357156861420064,0,0,4.917920396115026,8.214055015864854,NPAS2
GO_Biological_Process_2023,Negative Regulation Of Protein Binding (GO:0032091),0.19102338884807765,0.295885878530414,0,0,4.835767790262172,8.004933685867522,DACT1
GO_Biological_Process_2023,Cellular Response To Organic Substance (GO:0071310),0.19102338884807765,0.295885878530414,0,0,4.835767790262172,8.004933685867522,ASAH2
KEGG_2021_Human,Alcoholism,0.03827803957954773,0.30328856999710624,0,0,6.73876698014629,21.987780769198853,GNAI1;SLC18A2
KEGG_2021_Human,Small cell lung cancer,0.03750066608226851,0.30328856999710624,0,0,6.817389006342495,22.38419177501747,ITGA2;FHIT
