Name,Term,ES,NES,NOM p-val,FDR,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__Negative Regulation Of Defense Response (GO:0031348),0.4042268795462193,1.7720724107348995,0.0,0.021392574783183453,0.996,41/90,26.12%,NR1H3;PPP6C;FPR2;CEP63;GHRL;GPER1;ALOX5;IRAK3;AOAH;FXR1;VPS35;SIRPA;RB1;BANF1;DTX4;MEFV;KLF4;NLRP12;PRKCD;PPARD;PCBP2;PPM1B;AHR;TNFRSF1A;TNFAIP8L2;METRNL;TREX1;ITCH;ELANE;IL4;ARNT;NLRP3;IFI16;TRAFD1;PTPN2;LPCAT3;ELF4;MAPK7;PPARG;EXTL3;AKT1
prerank,GO_Biological_Process_2023__Phosphatidylserine Metabolic Process (GO:0006658),0.5950015097050112,1.7718079008380558,0.0057692307692307696,0.021393924448114977,0.996,13/17,27.59%,SERINC1;MBOAT1;PLSCR1;OSBPL8;SLC27A1;PTDSS1;OSBPL5;PLA2G15;ABHD16A;PTDSS2;SERINC5;LPCAT3;MBOAT2
prerank,GO_Biological_Process_2023__Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),0.43729328714419424,1.771401623488385,0.0,0.0214393951741238,0.997,28/55,34.05%,TAF9;PPM1D;MED28;MED23;MED19;MED20;MED31;GTF2A1;TAF12;MED27;MED16;MED13;TAF8;MED7;TAF13;TAF10;TAF5;GTF2A2;MED4;MED10;MED14;TAF2;TAF11;TAF4;MED1;TAF7;PWWP2A;MED22
prerank,GO_Biological_Process_2023__Cellular Response To Organonitrogen Compound (GO:0071417),0.40387352956521505,1.7709392546297082,0.0,0.021531677204255747,0.997,42/84,27.90%,SHMT1;ZFP36L1;RAP1A;KCNE1;P2RY12;JUP;RRAGD;KCNQ1;AQP9;NEURL1;P2RX7;CTNNB1;RAP1B;MEF2C;LAMTOR1;RAPGEF3;AHR;LAMTOR4;RRAGC;CTNNA1;LARP1;BRCA1;ROCK2;SH3BP4;P2RY1;LAMTOR2;P2RY6;IPO5;LAMTOR3;SSH1;AQP1;TSHR;CIB2;ACTB;SLC26A6;RRAGA;HSP90B1;PDE2A;CPEB3;EGR1;P2RY2;DHX8
prerank,GO_Biological_Process_2023__Positive Regulation Of Response To Biotic Stimulus (GO:0002833),0.48582376244405273,1.7708870177791485,0.0054446460980036296,0.02150638386938599,0.997,15/37,12.06%,SASH1;SIGLEC16;PLSCR1;FPR2;LY96;TLR8;LY86;POLR3F;EMILIN1;GRN;EMILIN2;DHX9;RIOK3;SCIMP;CD1D
prerank,Reactome_2022__ERK/MAPK Targets R-HSA-198753,0.5498207820426575,1.7707031762646241,0.0017035775127768314,0.012292029577651874,0.805,9/22,12.38%,DUSP6;MEF2A;RPS6KA2;DUSP7;PPP2CB;MEF2C;DUSP3;PPP2CA;MAPK14
prerank,GO_Biological_Process_2023__Neuron Projection Extension (GO:1990138),0.5086538576009625,1.7706296935987216,0.0,0.02154261753349671,0.997,18/30,25.79%,ULK2;IMPACT;CTNNB1;CPNE1;SPG11;NRN1L;CDK5;HSP90AB1;IQGAP1;ULK1;SLC9A6;CYFIP1;EIF2AK4;LLPH;PPP3CB;CDKL3;HSP90AA1;S100B
prerank,GO_Biological_Process_2023__Response To Tumor Necrosis Factor (GO:0034612),0.4119172009273492,1.770415908972395,0.0,0.021552437347690162,0.997,28/78,14.30%,ZFP36L1;CD40;BAG4;ZFAND6;CXCL8;ERBIN;GPER1;PID1;PYCARD;ASAH1;LRRK2;NFKBIA;CCL3;NFE2L2;ADAM9;CXCL16;DHX9;IGBP1;CASP3;YBX3;SPHK1;NKX3-1;SIRT1;DAB2IP;JAK2;MAP2K7;ADAM10;BRCA1
prerank,GO_Biological_Process_2023__Inositol Phosphate Metabolic Process (GO:0043647),0.5655607464561874,1.7703849176439386,0.009107468123861567,0.02151267270313723,0.997,10/21,21.73%,NUDT9;IPMK;NUDT4;OCRL;INPP5A;NUDT3;IP6K1;SYNJ1;PPIP5K2;ITPKC
prerank,GO_Biological_Process_2023__Long-Chain Fatty Acid Transport (GO:0015909),0.5727906497081541,1.7700618304264135,0.0074487895716946,0.02153705766449722,0.997,8/19,13.47%,MFSD2A;RPS6KB1;ACSL3;CD36;ACSL1;ABCD3;SLC27A1;SLC25A20
prerank,GO_Biological_Process_2023__Negative Regulation Of Transmembrane Transport (GO:0034763),0.6892392977823609,1.769971503420031,0.0035587188612099642,0.021517794686425052,0.997,9/10,28.26%,IL1B;CTTNBP2NL;ARL6IP5;PRKCB;THBS1;IRS2;RSC1A1;OAZ3;AKT2
prerank,Reactome_2022__Branched-chain Amino Acid Catabolism R-HSA-70895,0.5731980746754163,1.7694051991711424,0.0070921985815602835,0.012405399419607471,0.808,11/21,24.16%,LDHD;BCKDK;HIBADH;BCAT1;BCKDHA;SLC25A44;SOAT1;IVD;MCCC2;MCCC1;BCKDHB
prerank,GO_Biological_Process_2023__Regulation Of Synapse Assembly (GO:0051963),0.49561291552233866,1.7689687646176848,0.0017857142857142857,0.02168121153274794,0.997,10/32,10.01%,EPHB3;SNCA;GHRL;TLR2;IL1RAP;VPS35;EPHB2;MEF2C;CUX2;SLITRK4
prerank,GO_Biological_Process_2023__Regulation Of Fibroblast Proliferation (GO:0048145),0.4703197359793132,1.7688373876829084,0.0036036036036036037,0.02167911459082823,0.997,15/42,12.28%,LIG4;MORC3;GAS6;MYC;GSTP1;PDGFC;FTH1;DHX9;CTNNB1;NDUFS4;SPHK1;CD74;DAB2IP;CDKN1A;S100A6
prerank,GO_Biological_Process_2023__Glucose Metabolic Process (GO:0006006),0.4427565434304896,1.768007118734709,0.0,0.021801207581970992,0.997,26/51,28.24%,HK2;GHRL;G6PC3;FBP1;GAA;HK3;OAS1;PPARGC1A;PPARD;G6PD;SORD;PGM1;PGAM1;ADPGK;DCXR;H6PD;PGK1;IRS2;CRTC2;KHSRP;ENO1;MDH2;PFKFB1;PCK2;POLR2D;SLC25A13
prerank,GO_Biological_Process_2023__Carboxylic Acid Biosynthetic Process (GO:0046394),0.6068788457663781,1.7679625798692362,0.0108499095840868,0.021767189735806415,0.997,11/15,32.28%,CYP2C8;PYCARD;CASP1;NLRC4;NAIP;NANP;CYP4A11;UROS;FADS1;UGDH;CARNS1
prerank,GO_Biological_Process_2023__Negative Regulation Of Protein Modification Process (GO:0031400),0.42083057853716743,1.7679051103827312,0.0017271157167530224,0.021741928132844028,0.997,31/69,18.69%,BEX4;ZBED3;PID1;PTEN;LRRK2;IMPACT;TARDBP;IBTK;DNAJC10;CHP1;SIRPA;EPHB2;LYN;GSK3B;CRTAP;TSPO;PPP1R8;CORO1C;G6PD;SIRT1;DAB2IP;CADM4;SORD;CDKN1A;DMD;PRNP;PARK7;FOXP3;FXYD1;CDYL;CDK5RAP3
prerank,GO_Biological_Process_2023__Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),0.5392820793721986,1.767418112118952,0.010657193605683837,0.021800052398101236,0.997,12/23,14.78%,VAV2;PTK2;BCAR1;VEGFA;SRC;PAK2;DAB2IP;PDCD6;MAPK14;MAPKAPK3;HSPB1;PTK2B
prerank,GO_Biological_Process_2023__Macrophage Activation (GO:0042116),0.49793786817306646,1.7673623872282727,0.005385996409335727,0.021774822846942172,0.997,19/33,18.15%,SNCA;IFNGR1;TLR1;APP;C5AR1;SLC11A1;DYSF;SYK;TLR4;CD93;FOXP1;TMEM106A;AIF1;JAK2;PLCG2;FCGR3A;IL4;ITGB2;FCER2
prerank,GO_Biological_Process_2023__Regulation Of Cellular Localization (GO:0060341),0.4339041218174287,1.7653431781863786,0.0018450184501845018,0.02215606039515067,0.997,30/61,25.78%,TRIM5;SUMO1;TRIM34;RSL1D1;CAMK1;FKBP1A;GSN;KDM1A;DZIP1L;NKX3-1;PPM1F;PICALM;DVL3;MMD;STX10;RAB14;TRIM25;HSP90AB1;RACK1;REEP5;STX6;PLEKHM2;BORA;MAPK8;TRIM38;UFL1;DNAJB6;HSP90AA1;CAMK2D;RAB9A
prerank,GO_Biological_Process_2023__Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.3252508422338212,1.7653218156738704,0.0,0.022124565063198636,0.997,210/484,29.78%,FANK1;TBL1XR1;ELF1;CRLF3;TAF9;IRF4;MITF;IL1B;SPIN1;ZFHX3;NR1H3;NPAS2;TFAM;PRMT2;RYBP;VHL;FBXW11;NFKB1;NFIL3;RARA;PSEN1;HNRNPD;HIPK2;CREB1;PPM1A;HLA-DRB1;FZD2;CREB5;TFAP4;TAL1;MYC;MBTD1;ARHGEF11;HIF1A;ZBTB16;TBL1X;THRAP3;ZMIZ1;MORF4L2;NEK4;HHEX;PSRC1;CD86;NFE2;CD38;USP22;ZNF516;RUNX1;BRD4;WAC;CAMKK2;CEBPB;FLI1;ZP3;MAFB;CTNNB1;FZD1;TP53INP2;RBBP4;PPARGC1A;KMT2E;TRIM44;SMARCA1;KLF4;LYL1;MEF2C;YY1;SMARCD3;YWHAH;HDAC2;NCF1;RET;ACVRL1;PHIP;MAX;TESC;TGFBR1;MAPRE3;ING3;NKX3-1;TAF15;PHF20;PPARD;CD74;RNF6;FUBP3;AHR;ZFP90;ZNF281;PICALM;DVL3;GTF2H1;CAPN3;CALCOCO1;MAP2K7;HMGB2;RNF111;LEF1;TAF12;ATMIN;BMP4;RXRA;ACTR8;NR1D2;MORF4L1;MAP2K3;ATF5;MSL2;MLLT1;SOX4;BRCA1;RBM23;MSL3;UCHL5;TFE3;ACTL6A;SMARCC1;RNF20;CIITA;PITHD1;ING1;SFR1;TFEB;NCOA1;RHOG;KLF2;ATOH8;CREBBP;XRCC6;MED16;MED13;ENY2;IL4;FOXP3;EPC2;TCF4;SOX8;ZNF711;MTA1;FOS;ARNT2;EP300;FGF7;SNX5;SETD3;SMAD4;CREBL2;YEATS4;INO80C;MAP3K5;PPP3CB;GCM1;ZNF496;TAF6L;BCL10;MRPL12;ILK;FOXO3;KAT8;DEAF1;CHUK;GATAD2B;WNT11;TAF10;PAX8;NAA15;SF3B5;MAZ;NOTCH4;WBP2;MBD2;TRIP4;TAF5;CHD3;ELK1;IRF7;ELF4;TEAD1;MED4;LRP6;IRF6;PPARG;CNBP;AKT1;TFPT;RREB1;BRD8;SUPT7L;ILF2;CAMK4;TRIM28;EGR1;MLLT3;RPS6KA1;MYB;DXO;MED14;GLI3;BRCA2;TNNI2;TAF2;MAP2K1;EPC1;RSF1;BCL3;NME2;NSD3;MESP1;USP16;TAF5L
prerank,GO_Biological_Process_2023__Protein Tetramerization (GO:0051262),0.4308140011627684,1.7641920074987583,0.0,0.02239258769977097,0.998,28/59,22.35%,SHMT1;SNCA;HLA-DRB1;MCOLN1;ME1;KCNJ2;SAMHD1;KRT1;CBR4;KCNC3;APLP2;TNPO1;APIP;CRYZ;SSBP1;CPSF6;ALDH1A2;HPRT1;ALDOA;KCNJ12;CUTC;GNMT;THG1L;NUDT21;ACOT13;FARSA;FKRP;CPSF7
prerank,GO_Biological_Process_2023__Extracellular Matrix Disassembly (GO:0022617),0.5227908359452896,1.76406415267437,0.003703703703703704,0.02237216501489434,0.998,13/29,16.37%,MMP19;WASHC1;FURIN;MMP14;ADAMTS5;LAMC1;KIF9;CTSS;ADAM15;GSN;CAPG;SH3PXD2B;ELANE
prerank,GO_Biological_Process_2023__Response To Interleukin-1 (GO:0070555),0.4281247222894951,1.76406043111268,0.0,0.02233476852015872,0.998,20/59,11.41%,CD40;TAF9;IL1B;CXCL8;SNCA;NFKB1;PYCARD;IRAK3;APP;RC3H1;HIF1A;CCL3;SIRPA;USP10;IGBP1;LGALS9;SRC;NKX3-1;MYD88;DAB2IP
prerank,Reactome_2022__Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,0.44311735614337694,1.763377906335203,0.0017421602787456446,0.01310863049920647,0.824,37/51,36.89%,PSMC6;PSMD4;PSMD2;PSMA4;PSMB8;PSMA1;PSME3;PSMD6;PSMD5;PSMB2;PSMB7;PSMD10;PSMD11;PSMB4;PSMB6;PSMB3;UBB;PSMB1;PSMD7;PSMA2;PSMC1;PSMA3;PSMB5;PSMD8;PSMD3;PSMF1;PSMC3;PSMA6;UBA52;PSMB10;PSMD14;PSMC5;PSMA7;PSMD13;PSMD12;RPS27A;PSMB9
prerank,GO_Biological_Process_2023__Lipoprotein Transport (GO:0042953),0.6634627027694843,1.7633500897207053,0.005376344086021506,0.022444984086406626,0.998,8/11,29.08%,MIA3;CD36;LRP1;PRKCB;ZDHHC17;VMP1;PPARG;UNC119
prerank,Reactome_2022__Activation Of HOX Genes During Differentiation R-HSA-5619507,0.43570919179761863,1.7626541475024262,0.0,0.013183526895440946,0.827,32/56,36.73%,HOXA1;RARA;NCOA3;POLR2J;POLR2K;HOXB2;MAFB;RBBP4;YY1;CNOT6;RXRA;SUZ12;CREBBP;EP300;RARB;ASH2L;POLR2E;POLR2G;PAGR1;POLR2D;POLR2B;HOXB3;PIAS2;POLR2L;CTCF;HDAC3;WDR5;HOXB4;JUN;NCOA6;EGR2;PAX6
prerank,GO_Biological_Process_2023__Brain Development (GO:0007420),0.38136321952107366,1.7626285256470304,0.0,0.02255197358621298,0.998,58/123,27.76%,RAB18;ZFHX3;MFSD2A;RAB3GAP1;PPT1;TBC1D23;FBXW11;TGFBR2;PAFAH1B1;PTEN;RTN3;ROGDI;PLXNB2;CTNS;UTP3;CDH2;RBBP4;SMARCA1;PAFAH1B2;NIPBL;RTN4;NDUFS4;ANAPC7;DNAJC30;UFM1;B3GNT5;CDK5R1;PBX3;IER3IP1;UBE3A;NDRG4;UGP2;SYNJ1;NRCAM;TMX2;PTPN11;RTN1;SLC23A2;CDK5RAP3;TUBGCP2;ARNT2;NF1;MAP1S;UFC1;MKKS;CADM2;HSPG2;BBS4;EMX1;GIT1;AMIGO2;CXCR4;GIT2;SHANK3;APEX1;BAG6;SETD1A;GRIN2D
prerank,Reactome_2022__Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,0.38451603119265887,1.7624996808169837,0.0,0.013162649279476425,0.827,41/110,22.34%,F5;SERPING1;GAS6;SERPINF2;TIMP1;ACTN1;VWF;NHLRC2;CD36;APP;SERPINA1;VEGFA;F13A1;LHFPL2;APLP2;LAMP2;ANXA5;OLA1;ORM1;PECAM1;APOOL;CALU;PRKCB;CD9;VTI1B;THBS1;QSOX1;SCCPDH;SRGN;TOR4A;ALB;F8;PROS1;STXBP2;TMX3;STXBP3;FAM3C;GTPBP2;CD63;PCYOX1L;CAP1
prerank,GO_Biological_Process_2023__Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),0.5739082751486371,1.76158002644161,0.005405405405405406,0.02274335922064747,0.998,9/20,11.95%,IL1B;EMILIN1;HIF1A;HHEX;PRKCB;ITGA5;DAB2IP;CADM4;PDCD6
prerank,Reactome_2022__APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,0.4123218630457713,1.7614298038737037,0.0,0.01322691323345031,0.83,45/73,34.96%,UBE2D1;PSMC6;RB1;ANAPC7;UBE2E1;PSMD4;CDC23;PSMD2;PSMA4;PSMB8;PSMA1;PSME3;PSMD6;PSMD5;PSMB2;ANAPC15;PSMB7;PSMD10;PSMD11;PSMB4;PSMB6;PSMB3;UBB;CDC27;PSMB1;PSMD7;PSMA2;ANAPC11;PSMC1;PSMA3;PSMB5;PSMD8;ANAPC10;PSMD3;PSMF1;PSMC3;PSMA6;UBA52;PSMB10;ANAPC2;PSMD14;PSMC5;PSMA7;PSMD13;PSMD12
prerank,Reactome_2022__Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234,0.47415994750611407,1.7611823020161925,0.005357142857142857,0.013211015872216144,0.83,21/41,28.89%,NDC1;POM121;NUP133;NUP37;CPSF2;RANBP2;EIF4E;NCBP2;NUP50;CPSF3;SLBP;NUP93;NUP58;ALYREF;NUP107;AAAS;NUP98;NXF1;NUP43;FIP1L1;POM121C
prerank,GO_Biological_Process_2023__acyl-CoA Biosynthetic Process (GO:0071616),0.6394239765309141,1.7611221053871229,0.003669724770642202,0.022809940953810375,0.998,5/12,11.67%,ACSS2;PPT1;DIP2A;ACSS1;MLYCD
prerank,Reactome_2022__HIV Elongation Arrest And Recovery R-HSA-167287,0.4916978746039199,1.7608739142016165,0.0037243947858473,0.01322006608918521,0.835,17/32,32.16%,POLR2J;POLR2K;GTF2F1;TCEA1;CCNK;SUPT4H1;SUPT16H;ELOA;POLR2E;POLR2G;CCNT1;ELOB;POLR2D;ELL;CCNT2;POLR2B;POLR2L
prerank,GO_Biological_Process_2023__Unsaturated Fatty Acid Metabolic Process (GO:0033559),0.4666497728054376,1.7607236789976266,0.0018050541516245488,0.022862205872043184,0.998,15/42,13.60%,SCD;EPHX1;CYP1B1;ALOX5;CYP4F12;GSTP1;PNPLA8;FAAH;DAGLA;GPX1;DAGLB;PLA2G4A;ALOXE3;ALOX15B;DEGS1
prerank,GO_Biological_Process_2023__Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.40197406378633627,1.7604265821307314,0.0,0.022894608641824563,0.998,29/88,15.21%,NEK7;BRK1;LGALS3;SUMO1;SNCA;BMF;TAL1;CD36;USP50;VEGFA;PSMC6;SYK;BTK;TLR4;CLEC7A;RAP1B;SRC;GSK3B;CAPG;MYD88;PPP2CA;FNIP1;TRABD2A;DAB2IP;NRG1;PLCG2;BID;RACK1;CDC42EP2
prerank,Reactome_2022__Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,0.48060045479023017,1.760332050514344,0.0053285968028419185,0.013293471940722905,0.837,17/37,24.44%,RAP1A;NRAS;VWF;RNASE3;RAP1B;ARRB1;SRC;ARRB2;KSR1;JAK2;CSK;IQGAP1;MAP3K11;MAPK1;CNKSR1;APBB1IP;CAMK2D
prerank,KEGG_2021_Human__Estrogen signaling pathway,0.3910339568588872,1.760107004969969,0.0,0.005506946621963869,0.255,51/103,29.17%,KRAS;GNAI1;NRAS;RARA;GPER1;PIK3R2;CREB1;CREB5;GNAS;NCOA3;CALM2;PRKACA;PIK3CB;NCOA2;CALML4;GRB2;FKBP5;SRC;KRT23;HSPA6;PRKCD;OPRM1;SP1;GNAQ;PIK3CA;HSP90AB1;CTSD;FKBP4;SOS2;SHC3;NCOA1;GNAI2;HSPA1A;EBAG9;PIK3R1;MAPK1;FOS;PLCB3;ATF6B;PLCB2;HSP90AA1;RAF1;GABBR1;CREB3L4;AKT1;CALM3;HSP90B1;AKT2;PIK3CD;MAP2K1;ADCY5
prerank,Reactome_2022__Disorders Of Transmembrane Transporters R-HSA-5619115,0.3713400509721404,1.7599790128845063,0.0,0.013277516883392196,0.837,82/147,34.96%,SLC22A18;SLC12A6;LMBRD1;SLC35A1;ABCA1;NDC1;ABCC6;SLC40A1;SLC1A3;PSMC6;SLC7A7;SLC16A1;POM121;SEL1L;SLC24A4;NUP133;ERLIN2;ERLEC1;NUP37;OS9;PSMD4;RANBP2;PSMD2;PSMA4;SLC29A3;PSMB8;SLC2A9;ABCD1;DERL2;NUP50;ERLIN1;PSMA1;PSME3;PSMD6;PSMD5;SLC11A2;PSMB2;NUP93;PSMB7;NLRP3;NUP58;PSMD10;RNF185;PSMD11;PSMB4;PSMB6;PSMB3;UBB;SLC6A20;SLC26A2;NUP107;PSMB1;PSMD7;BSG;AAAS;PSMA2;SLC3A2;PSMC1;NUP98;PSMA3;PSMB5;NUP43;PSMD8;POM121C;SLC24A1;PSMD3;SLC7A9;PSMF1;PSMC3;SLC17A5;PSMA6;UBA52;VCP;PSMB10;NUP214;MAP4K5;PSMD14;SLC9A7;PSMC5;PSMA7;PSMD13;PSMD12
prerank,GO_Biological_Process_2023__Positive Regulation Of Gene Expression (GO:0010628),0.3287654264036241,1.7599241931529581,0.0,0.022940925735175907,0.998,139/389,24.13%,KRAS;PLD1;MYOM1;MITF;WNT6;IL1B;EIF3E;RDX;FMR1;GAS6;CXCL8;ADTRP;PLSCR1;ROBO1;YTHDF3;SLC38A2;PSEN1;HNRNPD;GPER1;PID1;IFNGR1;RPS6KB1;TLR2;MYC;EMILIN1;BMPR2;CD36;APP;HIF1A;CLEC6A;CCL3;FUBP1;NFAM1;CARD9;DPY30;PLXNB2;UPF3B;TYROBP;VEGFA;NFE2L2;PIK3CB;SLC11A1;ZNF804A;SPI1;FXR1;ITGAX;VPS35;TLR4;CLEC7A;VSIR;ERP29;P2RX7;MED23;RBPJ;RPL11;EPHB2;PPARGC1A;GSN;KLF4;LGALS9;MEF2C;CD46;GSK3B;LRP3;CUX2;TESC;TGFBR1;NKX3-1;PPM1F;PADI2;CD74;MYD88;FUBP3;S100A13;LIMS1;LILRB1;THBS1;YTHDF1;OLFM1;CALCOCO1;SETX;MAPK14;LEF1;NOG;BMP4;PLCG2;AGPAT1;SSB;GAPDH;SOX4;TICAM1;LARP1;AGPAT2;BRCA1;METTL5;SPHK2;LARP4B;LARP4;ROCK2;RBM22;EIF6;MAPK9;EIF4G3;PARK7;IL4;MSN;CIRBP;HSPA1A;EIF2AK3;VIM;PIK3R1;CTSH;DDRGK1;BTN3A1;TXK;EP300;FGF7;MAPK8;EIF3D;IFI16;UXT;FAM98B;GSK3A;TLR6;IL26;FGR;METTL14;ASH2L;EIF2AK2;GLYR1;DLL1;PRKAG1;MAZ;RAB27A;POLDIP3;WBP2;EREG;PRMT1;SMO
prerank,GO_Biological_Process_2023__Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.40316687589222133,1.7596219328815634,0.0018050541516245488,0.022981476761026392,0.998,30/84,22.18%,BRK1;LGALS3;SDCBP;SUMO1;SLX1A;BMF;RAB7A;TAL1;EMILIN1;VEGFA;STAM;SYK;CLEC7A;VPS4B;GSK3B;FNIP1;TRABD2A;DAB2IP;PDCD6IP;NRG1;BID;RACK1;CDC42EP2;PARK7;SMPD3;VIL1;TSG101;CHMP2A;BIK;LIMK1
prerank,Reactome_2022__Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,0.44378026607551757,1.7591373863783177,0.005235602094240838,0.013360148969015712,0.839,38/51,36.89%,PSMC6;GSK3B;PSMD4;PSMD2;PSMA4;PSMB8;PSMA1;PSME3;PSMD6;PSMD5;PSMB2;PSMB7;PSMD10;PSMD11;PSMB4;PSMB6;PSMB3;UBB;PSMB1;PSMD7;PSMA2;PSMC1;PSMA3;PSMB5;PSMD8;PSMD3;PSMF1;PSMC3;PSMA6;UBA52;PSMB10;PSMD14;PSMC5;PSMA7;PSMD13;PSMD12;RPS27A;PSMB9
prerank,GO_Biological_Process_2023__Nucleus Organization (GO:0006997),0.4667304074186245,1.7590672877161886,0.0,0.02310017095204725,0.998,22/42,26.62%,NDC1;CHMP3;CHMP2B;REEP3;VPS4B;LMNB1;CTDNEP1;NUP133;PITPNB;PDCD6IP;TOR1A;TMEM170A;CHMP4C;NUP93;CHMP5;CHMP2A;CHMP6;REEP4;CHMP1B;CHMP7;CHMP4A;NUP98
prerank,GO_Biological_Process_2023__Endocardial Cushion Morphogenesis (GO:0003203),0.6116340014685313,1.7587202894880158,0.007054673721340388,0.02312355125189081,0.998,7/15,17.86%,TGFBR2;ADAMTS5;ENG;ACVRL1;NOG;BMP4;APC
prerank,GO_Biological_Process_2023__Nucleosome Disassembly (GO:0006337),0.6168707902029537,1.7585471119459712,0.01090909090909091,0.023121774257066453,0.998,7/15,23.13%,NFE2;SMARCD3;SET;SMARCC1;SMARCE1;SUPT16H;SMARCD2
prerank,GO_Biological_Process_2023__Axon Development (GO:0061564),0.42286029773258493,1.7581146283449423,0.001697792869269949,0.023183970809166652,0.998,27/69,17.36%,EPHB3;KLF7;CAMSAP2;RTN4RL2;APP;APLP2;AFG3L2;OLIG1;EPHB2;SLC25A46;RTN4RL1;BAIAP2;NREP;RTN4;SLITRK4;ISL2;CDK5R1;RAB10;SHTN1;S100A6;CDK5;RAB8A;RAB3A;NRCAM;ZDHHC17;SVBP;GPM6B
prerank,KEGG_2021_Human__Neurotrophin signaling pathway,0.3866830526824072,1.7576690485464668,0.0,0.005567235867609108,0.26,59/113,29.10%,KRAS;FRS2;RAP1A;NFKB1;NRAS;PSEN1;PIK3R2;MAP3K1;SORT1;NFKBIA;IRAK3;CALM2;NFKBIE;SH2B2;RPS6KA2;PIK3CB;BEX3;CALML4;GRB2;RAP1B;YWHAE;GSK3B;RAC1;RHOA;PRKCD;PIK3CA;IRS1;MAPK14;MAP2K7;PLCG2;GAB1;MAP3K3;CDC42;ARHGDIB;SOS2;SHC3;PTPN11;MAPK9;CRK;PIK3R1;MAPK1;ZNF274;MAPK8;MAP3K5;FOXO3;PDPK1;SH2B3;RAF1;KIDINS220;CAMK2D;MAPK7;AKT1;CALM3;CAMK4;RPS6KA1;AKT2;PIK3CD;ABL1;MAP2K1
prerank,GO_Biological_Process_2023__Regulation Of Small Molecule Metabolic Process (GO:0062012),0.4764202177163635,1.757590932288388,0.0035650623885918,0.02324594874421202,0.999,18/37,22.94%,PDK2;PRKAG2;BCKDK;HIF1A;PDK4;FMO5;SLC2A6;SIRT1;MLYCD;PGAM1;PANK2;EIF6;GNB3;EP300;ADIPOR1;ZBTB7A;NCOR2;PRKAG1
prerank,GO_Biological_Process_2023__Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),0.3831141282411783,1.7573026268496423,0.0,0.023277223505168098,0.999,62/117,30.60%,SHMT1;FMR1;OPN3;PGPEP1;NFKB1;SOGA1;SERBP1;BMPR2;PAIP2;LSM14A;SIK1;GLA;DACH1;CNOT1;FXR1;NHLRC3;SIRPA;USP7;PAIP2B;SYNCRIP;TOB1;DAPK1;ACVRL1;TIA1;IGF2BP2;ERLIN2;MRPL13;MALSU1;SIRT1;CDKN1A;CSNK2A1;GAPDH;LARP1;RACK1;BRCA1;ROCK2;YBX1;ERLIN1;ENC1;TRIM71;EIF2AK3;WDTC1;EP300;NHLRC1;C1QTNF12;BTG2;EIF2AK2;RNF139;KHSRP;EIF4E2;CAPRIN1;DDX6;DDX3X;CPEB3;FYN;DAPK3;EPHA4;CLK2;PCIF1;NCL;ACADVL;RIDA
prerank,KEGG_2021_Human__ErbB signaling pathway,0.4084213574097412,1.7564539959623944,0.0,0.005522635928579149,0.261,39/79,29.10%,KRAS;PTK2;NRAS;PIK3R2;RPS6KB1;PAK1;MYC;PIK3CB;EIF4EBP1;GRB2;SRC;PAK2;GSK3B;PRKCB;PIK3CA;CDKN1A;MAP2K7;NRG1;PLCG2;GAB1;SOS2;SHC3;MAPK9;CRK;PIK3R1;MAPK1;CBL;MAPK8;EREG;ELK1;RAF1;CAMK2D;AKT1;ABL2;MAP2K4;AKT2;PIK3CD;ABL1;MAP2K1
prerank,GO_Biological_Process_2023__Regulation Of Proteolysis (GO:0030162),0.4715014907236012,1.7563110373052444,0.0,0.02347161660771731,0.999,19/41,24.34%,FBXW11;SPOPL;CSTB;CST3;CSTA;PARL;PLAUR;HDAC2;GSAP;ASPH;CAPN3;CDK5;CLN6;CLN8;ITCH;IST1;SPOP;RNF139;TRAF3
prerank,Reactome_2022__Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,0.5190975433263217,1.756272126257344,0.005660377358490566,0.013736850216194632,0.85,17/28,22.72%,PSEN1;NUMB;NEURL1;NEURL1B;NCSTN;DTX4;ARRB1;ARRB2;ADAM10;APH1B;ITCH;MIB1;DTX2;APH1A;UBB;ADAM17;DLL1
